OrderID,OrderDate,Store,Category,SubCategory,Sales,Quantity,Discount,Profit,Month,Quarter,Year,MarginPct
103430,2024-10-18,Limerick,Clothing,Kidswear,25.23,1,0.2,5.49,2024-10,2024Q4,2024,0.2176
100070,2024-10-18,Cork,Clothing,Kidswear,28.65,1,0.0,7.5,2024-10,2024Q4,2024,0.2618
100460,2024-10-18,Dublin,Clothing,Footwear,247.57,2,0.1,72.46,2024-10,2024Q4,2024,0.2927
101246,2024-10-18,Dublin,Homeware,Kitchenware,478.95,4,0.15,104.05,2024-10,2024Q4,2024,0.2172
100443,2024-10-18,Galway,Grocery,Beverages,38.6,1,0.0,12.69,2024-10,2024Q4,2024,0.3288
101188,2024-10-18,Dublin,Clothing,Menswear,85.63,2,0.0,35.73,2024-10,2024Q4,2024,0.4173
104579,2024-10-19,Limerick,Grocery,Snacks,17.06,1,0.15,2.02,2024-10,2024Q4,2024,0.1184
101772,2024-10-19,Cork,Grocery,Bakery,140.24,4,0.0,59.98,2024-10,2024Q4,2024,0.4277
104465,2024-10-19,Cork,Grocery,Beverages,11.9,1,0.0,4.26,2024-10,2024Q4,2024,0.358
104147,2024-10-19,Dublin,Grocery,Fresh Produce,9.54,2,0.1,1.75,2024-10,2024Q4,2024,0.1834
100926,2024-10-19,Cork,Electronics,Smart Home,154.58,2,0.0,54.1,2024-10,2024Q4,2024,0.35
101878,2024-10-19,Dublin,Grocery,Dairy,27.8,1,0.2,1.96,2024-10,2024Q4,2024,0.0705
105504,2024-10-19,Dublin,Homeware,Kitchenware,289.91,2,0.0,95.79,2024-10,2024Q4,2024,0.3304
105477,2024-10-19,Cork,Clothing,Footwear,65.67,3,0.05,16.36,2024-10,2024Q4,2024,0.2491
106132,2024-10-20,Dublin,Grocery,Dairy,106.12,3,0.0,38.71,2024-10,2024Q4,2024,0.3648
106403,2024-10-20,Dublin,Electronics,Laptops,823.95,2,0.15,222.6,2024-10,2024Q4,2024,0.2702
105152,2024-10-20,Cork,Grocery,Dairy,27.38,2,0.0,8.71,2024-10,2024Q4,2024,0.3181
104592,2024-10-20,Dublin,Electronics,Mobile Accessories,1850.61,3,0.15,439.94,2024-10,2024Q4,2024,0.2377
100098,2024-10-20,Galway,Homeware,Storage,242.56,1,0.15,63.54,2024-10,2024Q4,2024,0.262
104839,2024-10-20,Galway,Electronics,Smart Home,1299.36,3,0.0,516.12,2024-10,2024Q4,2024,0.3972
105662,2024-10-20,Limerick,Homeware,Bedding,616.83,3,0.0,156.89,2024-10,2024Q4,2024,0.2543
105763,2024-10-21,Dublin,Electronics,Laptops,1012.78,2,0.05,314.08,2024-10,2024Q4,2024,0.3101
104584,2024-10-21,Cork,Clothing,Kidswear,59.3,1,0.0,15.49,2024-10,2024Q4,2024,0.2612
101717,2024-10-21,Dublin,Grocery,Snacks,61.69,4,0.05,18.51,2024-10,2024Q4,2024,0.3
102458,2024-10-21,Galway,Homeware,Storage,20.56,1,0.15,4.07,2024-10,2024Q4,2024,0.198
106219,2024-10-21,Galway,Clothing,Menswear,72.6,1,0.15,15.44,2024-10,2024Q4,2024,0.2127
100119,2024-10-21,Cork,Grocery,Fresh Produce,23.96,1,0.0,7.63,2024-10,2024Q4,2024,0.3184
100095,2024-10-21,Galway,Homeware,Kitchenware,138.1,1,0.1,40.07,2024-10,2024Q4,2024,0.2902
106329,2024-10-21,Galway,Clothing,Menswear,13.95,1,0.0,5.05,2024-10,2024Q4,2024,0.362
102191,2024-10-21,Cork,Homeware,Storage,13.32,1,0.1,2.79,2024-10,2024Q4,2024,0.2095
100191,2024-10-22,Galway,Clothing,Kidswear,123.48,2,0.2,13.05,2024-10,2024Q4,2024,0.1057
101837,2024-10-22,Dublin,Grocery,Bakery,6.39,2,0.05,1.92,2024-10,2024Q4,2024,0.3005
100182,2024-10-22,Dublin,Clothing,Accessories,90.46,2,0.15,16.08,2024-10,2024Q4,2024,0.1778
104818,2024-10-22,Cork,Clothing,Accessories,90.98,1,0.15,25.01,2024-10,2024Q4,2024,0.2749
105016,2024-10-22,Cork,Electronics,Smart Home,214.37,2,0.0,70.0,2024-10,2024Q4,2024,0.3265
106374,2024-10-22,Dublin,Electronics,Mobile Accessories,1650.48,4,0.0,566.5,2024-10,2024Q4,2024,0.3432
100151,2024-10-22,Dublin,Electronics,Headphones,600.37,3,0.2,75.31,2024-10,2024Q4,2024,0.1254
101789,2024-10-22,Dublin,Homeware,Storage,108.01,1,0.15,27.13,2024-10,2024Q4,2024,0.2512
106128,2024-10-22,Dublin,Homeware,Lighting,61.2,1,0.15,9.76,2024-10,2024Q4,2024,0.1595
102155,2024-10-22,Dublin,Clothing,Accessories,80.49,1,0.0,33.39,2024-10,2024Q4,2024,0.4148
101074,2024-10-23,Limerick,Grocery,Snacks,34.46,1,0.2,2.61,2024-10,2024Q4,2024,0.0757
101113,2024-10-23,Galway,Homeware,Bedding,439.76,2,0.2,65.96,2024-10,2024Q4,2024,0.15
100595,2024-10-23,Cork,Homeware,Storage,42.82,2,0.15,11.21,2024-10,2024Q4,2024,0.2618
105889,2024-10-23,Dublin,Grocery,Dairy,14.35,2,0.1,2.39,2024-10,2024Q4,2024,0.1666
101687,2024-10-23,Dublin,Electronics,TVs,1071.29,4,0.0,358.32,2024-10,2024Q4,2024,0.3345
103442,2024-10-23,Limerick,Clothing,Accessories,74.37,1,0.1,23.38,2024-10,2024Q4,2024,0.3144
100643,2024-10-23,Cork,Electronics,Mobile Accessories,300.64,1,0.05,86.63,2024-10,2024Q4,2024,0.2882
103855,2024-10-23,Limerick,Electronics,Mobile Accessories,63.29,1,0.0,23.71,2024-10,2024Q4,2024,0.3746
105764,2024-10-23,Cork,Clothing,Womenswear,200.0,4,0.0,50.21,2024-10,2024Q4,2024,0.251
101357,2024-10-23,Dublin,Homeware,Bedding,65.94,1,0.1,11.07,2024-10,2024Q4,2024,0.1679
104657,2024-10-23,Cork,Electronics,Mobile Accessories,445.22,3,0.0,116.43,2024-10,2024Q4,2024,0.2615
102437,2024-10-23,Dublin,Homeware,Storage,494.11,3,0.0,191.01,2024-10,2024Q4,2024,0.3866
100407,2024-10-23,Galway,Grocery,Dairy,21.16,4,0.05,6.85,2024-10,2024Q4,2024,0.3237
100635,2024-10-23,Limerick,Homeware,Storage,442.56,2,0.0,138.15,2024-10,2024Q4,2024,0.3122
101749,2024-10-23,Dublin,Clothing,Footwear,236.09,2,0.2,24.07,2024-10,2024Q4,2024,0.102
102529,2024-10-24,Cork,Electronics,Mobile Accessories,535.47,2,0.2,45.87,2024-10,2024Q4,2024,0.0857
102325,2024-10-24,Dublin,Electronics,Smart Home,1590.31,3,0.0,493.66,2024-10,2024Q4,2024,0.3104
100721,2024-10-24,Cork,Electronics,Smart Home,117.01,1,0.15,13.97,2024-10,2024Q4,2024,0.1194
103685,2024-10-24,Dublin,Homeware,Bedding,552.51,4,0.15,134.18,2024-10,2024Q4,2024,0.2429
102893,2024-10-24,Dublin,Electronics,Headphones,745.19,1,0.1,112.89,2024-10,2024Q4,2024,0.1515
100971,2024-10-24,Dublin,Clothing,Menswear,495.7,4,0.15,110.28,2024-10,2024Q4,2024,0.2225
100383,2024-10-25,Cork,Grocery,Fresh Produce,3.74,1,0.05,1.39,2024-10,2024Q4,2024,0.3717
102159,2024-10-25,Cork,Homeware,Bedding,259.7,2,0.0,103.68,2024-10,2024Q4,2024,0.3992
100329,2024-10-25,Limerick,Clothing,Menswear,85.08,2,0.05,25.71,2024-10,2024Q4,2024,0.3022
104769,2024-10-25,Dublin,Grocery,Beverages,29.9,1,0.15,7.37,2024-10,2024Q4,2024,0.2465
100564,2024-10-25,Dublin,Clothing,Womenswear,35.68,1,0.0,11.99,2024-10,2024Q4,2024,0.336
103988,2024-10-25,Galway,Clothing,Womenswear,13.2,1,0.0,5.18,2024-10,2024Q4,2024,0.3924
102502,2024-10-25,Galway,Electronics,Smart Home,40.14,1,0.15,7.14,2024-10,2024Q4,2024,0.1779
104449,2024-10-25,Galway,Clothing,Accessories,119.72,2,0.0,41.66,2024-10,2024Q4,2024,0.348
104920,2024-10-25,Limerick,Clothing,Womenswear,66.62,1,0.1,10.26,2024-10,2024Q4,2024,0.154
100246,2024-10-25,Galway,Clothing,Accessories,95.58,1,0.05,32.87,2024-10,2024Q4,2024,0.3439
100828,2024-10-25,Galway,Electronics,Laptops,1185.92,2,0.2,165.36,2024-10,2024Q4,2024,0.1394
102201,2024-10-26,Dublin,Electronics,Mobile Accessories,2645.0,4,0.0,939.83,2024-10,2024Q4,2024,0.3553
106232,2024-10-26,Dublin,Electronics,Mobile Accessories,456.68,1,0.1,77.03,2024-10,2024Q4,2024,0.1687
101726,2024-10-26,Dublin,Clothing,Menswear,56.65,2,0.0,14.7,2024-10,2024Q4,2024,0.2595
100741,2024-10-26,Galway,Clothing,Menswear,25.28,1,0.0,7.23,2024-10,2024Q4,2024,0.286
101296,2024-10-26,Limerick,Electronics,Smart Home,555.89,1,0.0,159.17,2024-10,2024Q4,2024,0.2863
105890,2024-10-26,Dublin,Homeware,Lighting,313.82,1,0.0,80.05,2024-10,2024Q4,2024,0.2551
101084,2024-10-26,Dublin,Clothing,Footwear,281.69,3,0.0,122.46,2024-10,2024Q4,2024,0.4347
106075,2024-10-26,Dublin,Homeware,Lighting,65.54,1,0.1,20.23,2024-10,2024Q4,2024,0.3087
103916,2024-10-26,Galway,Clothing,Footwear,215.58,3,0.05,62.35,2024-10,2024Q4,2024,0.2892
102496,2024-10-27,Cork,Homeware,Bedding,363.28,4,0.1,106.22,2024-10,2024Q4,2024,0.2924
101774,2024-10-27,Cork,Homeware,Lighting,59.22,1,0.2,4.94,2024-10,2024Q4,2024,0.0834
101303,2024-10-27,Cork,Electronics,Mobile Accessories,714.62,2,0.2,172.83,2024-10,2024Q4,2024,0.2418
105178,2024-10-27,Cork,Clothing,Menswear,176.34,2,0.05,45.09,2024-10,2024Q4,2024,0.2557
105760,2024-10-27,Dublin,Homeware,Storage,140.0,2,0.0,62.35,2024-10,2024Q4,2024,0.4454
105312,2024-10-27,Dublin,Clothing,Footwear,51.58,1,0.0,16.13,2024-10,2024Q4,2024,0.3127
103336,2024-10-27,Dublin,Clothing,Menswear,56.92,1,0.15,11.71,2024-10,2024Q4,2024,0.2057
105638,2024-10-27,Galway,Clothing,Accessories,14.19,1,0.05,4.75,2024-10,2024Q4,2024,0.3347
102262,2024-10-27,Limerick,Grocery,Beverages,41.0,1,0.1,9.36,2024-10,2024Q4,2024,0.2283
100388,2024-10-28,Cork,Homeware,Bedding,389.1,3,0.15,76.86,2024-10,2024Q4,2024,0.1975
103501,2024-10-28,Limerick,Grocery,Bakery,45.58,3,0.05,13.74,2024-10,2024Q4,2024,0.3014
104019,2024-10-28,Cork,Homeware,Storage,187.92,2,0.1,58.49,2024-10,2024Q4,2024,0.3112
106277,2024-10-28,Galway,Clothing,Womenswear,408.36,4,0.2,54.9,2024-10,2024Q4,2024,0.1344
103322,2024-10-28,Cork,Grocery,Dairy,90.3,3,0.2,16.7,2024-10,2024Q4,2024,0.1849
102000,2024-10-28,Cork,Electronics,TVs,826.2,3,0.0,263.78,2024-10,2024Q4,2024,0.3193
101603,2024-10-28,Dublin,Clothing,Menswear,348.14,3,0.0,102.49,2024-10,2024Q4,2024,0.2944
104103,2024-10-28,Dublin,Homeware,Bedding,518.93,2,0.2,128.06,2024-10,2024Q4,2024,0.2468
105143,2024-10-28,Galway,Homeware,Kitchenware,20.17,1,0.05,7.52,2024-10,2024Q4,2024,0.3728
104039,2024-10-29,Cork,Grocery,Beverages,10.92,1,0.1,2.65,2024-10,2024Q4,2024,0.2427
104925,2024-10-29,Cork,Electronics,Laptops,503.43,2,0.05,161.98,2024-10,2024Q4,2024,0.3218
101172,2024-10-29,Dublin,Clothing,Kidswear,21.1,1,0.1,5.85,2024-10,2024Q4,2024,0.2773
105781,2024-10-29,Dublin,Homeware,Kitchenware,194.0,1,0.0,67.9,2024-10,2024Q4,2024,0.35
101825,2024-10-29,Galway,Clothing,Footwear,42.15,3,0.0,17.55,2024-10,2024Q4,2024,0.4164
106479,2024-10-29,Dublin,Clothing,Footwear,38.61,1,0.0,14.6,2024-10,2024Q4,2024,0.3781
105361,2024-10-29,Galway,Electronics,TVs,1957.0,4,0.2,197.32,2024-10,2024Q4,2024,0.1008
102711,2024-10-29,Dublin,Electronics,Mobile Accessories,548.93,1,0.0,219.63,2024-10,2024Q4,2024,0.4001
102723,2024-10-29,Dublin,Electronics,Mobile Accessories,1030.54,2,0.2,125.21,2024-10,2024Q4,2024,0.1215
102474,2024-10-29,Limerick,Homeware,Bedding,17.67,1,0.05,5.43,2024-10,2024Q4,2024,0.3073
102002,2024-10-29,Dublin,Grocery,Bakery,28.59,1,0.05,8.67,2024-10,2024Q4,2024,0.3033
103421,2024-10-29,Dublin,Clothing,Footwear,507.2,4,0.1,83.59,2024-10,2024Q4,2024,0.1648
103858,2024-10-29,Dublin,Clothing,Womenswear,165.09,2,0.0,51.59,2024-10,2024Q4,2024,0.3125
106248,2024-10-30,Cork,Homeware,Bedding,117.15,1,0.15,29.41,2024-10,2024Q4,2024,0.251
106472,2024-10-30,Galway,Electronics,Smart Home,142.98,2,0.15,24.53,2024-10,2024Q4,2024,0.1716
100843,2024-10-30,Dublin,Clothing,Womenswear,91.9,1,0.15,16.58,2024-10,2024Q4,2024,0.1804
106350,2024-10-30,Cork,Electronics,TVs,216.67,1,0.0,91.53,2024-10,2024Q4,2024,0.4224
101374,2024-10-30,Cork,Grocery,Bakery,72.84,4,0.0,22.06,2024-10,2024Q4,2024,0.3029
100260,2024-10-31,Limerick,Electronics,Laptops,220.74,1,0.0,94.17,2024-10,2024Q4,2024,0.4266
106001,2024-10-31,Dublin,Electronics,Mobile Accessories,402.06,3,0.05,135.49,2024-10,2024Q4,2024,0.337
100677,2024-10-31,Limerick,Clothing,Womenswear,77.95,1,0.15,10.22,2024-10,2024Q4,2024,0.1311
102415,2024-10-31,Dublin,Clothing,Menswear,58.77,2,0.2,7.11,2024-10,2024Q4,2024,0.121
105876,2024-10-31,Galway,Homeware,Lighting,182.28,1,0.0,50.73,2024-10,2024Q4,2024,0.2783
101115,2024-10-31,Cork,Electronics,TVs,383.41,2,0.1,95.22,2024-10,2024Q4,2024,0.2484
105886,2024-10-31,Dublin,Homeware,Furniture,606.86,2,0.05,163.86,2024-10,2024Q4,2024,0.27
104357,2024-10-31,Galway,Electronics,TVs,1279.22,2,0.05,427.4,2024-10,2024Q4,2024,0.3341
106223,2024-10-31,Galway,Homeware,Bedding,251.0,1,0.15,52.96,2024-10,2024Q4,2024,0.211
106216,2024-10-31,Dublin,Grocery,Snacks,119.44,3,0.05,40.96,2024-10,2024Q4,2024,0.3429
105789,2024-10-31,Cork,Electronics,Headphones,612.38,2,0.0,273.75,2024-10,2024Q4,2024,0.447
104989,2024-10-31,Limerick,Clothing,Kidswear,64.5,2,0.0,16.86,2024-10,2024Q4,2024,0.2614
102422,2024-10-31,Galway,Clothing,Footwear,85.8,3,0.0,24.22,2024-10,2024Q4,2024,0.2823
104842,2024-10-31,Galway,Electronics,Smart Home,1223.73,3,0.2,297.42,2024-10,2024Q4,2024,0.243
102802,2024-11-01,Dublin,Electronics,Headphones,902.12,2,0.0,246.21,2024-11,2024Q4,2024,0.2729
101019,2024-11-01,Galway,Clothing,Footwear,144.27,1,0.2,25.28,2024-11,2024Q4,2024,0.1752
104761,2024-11-01,Cork,Clothing,Menswear,317.35,4,0.0,96.91,2024-11,2024Q4,2024,0.3054
101988,2024-11-01,Limerick,Electronics,Smart Home,539.2,2,0.0,160.16,2024-11,2024Q4,2024,0.297
106133,2024-11-01,Dublin,Homeware,Furniture,1093.85,3,0.0,368.02,2024-11,2024Q4,2024,0.3364
105737,2024-11-01,Dublin,Grocery,Dairy,96.12,2,0.15,21.44,2024-11,2024Q4,2024,0.2231
100086,2024-11-01,Galway,Clothing,Womenswear,162.43,2,0.0,62.29,2024-11,2024Q4,2024,0.3835
100349,2024-11-01,Galway,Clothing,Menswear,63.92,1,0.15,15.02,2024-11,2024Q4,2024,0.235
105258,2024-11-01,Dublin,Homeware,Lighting,104.89,1,0.2,20.59,2024-11,2024Q4,2024,0.1963
101758,2024-11-01,Cork,Grocery,Bakery,10.58,2,0.05,2.79,2024-11,2024Q4,2024,0.2637
106114,2024-11-01,Dublin,Electronics,Mobile Accessories,713.44,2,0.15,156.24,2024-11,2024Q4,2024,0.219
102232,2024-11-02,Galway,Grocery,Fresh Produce,37.94,1,0.05,14.06,2024-11,2024Q4,2024,0.3706
101402,2024-11-02,Dublin,Electronics,Laptops,387.41,2,0.0,147.26,2024-11,2024Q4,2024,0.3801
104638,2024-11-02,Dublin,Grocery,Beverages,59.78,1,0.1,9.12,2024-11,2024Q4,2024,0.1526
101197,2024-11-02,Dublin,Grocery,Fresh Produce,26.15,3,0.15,3.6,2024-11,2024Q4,2024,0.1377
105706,2024-11-02,Dublin,Electronics,Smart Home,750.53,3,0.0,312.25,2024-11,2024Q4,2024,0.416
100185,2024-11-02,Cork,Clothing,Accessories,232.85,4,0.0,87.63,2024-11,2024Q4,2024,0.3763
103641,2024-11-02,Dublin,Homeware,Furniture,120.78,1,0.0,42.33,2024-11,2024Q4,2024,0.3505
103418,2024-11-02,Cork,Clothing,Menswear,448.11,4,0.2,75.1,2024-11,2024Q4,2024,0.1676
103105,2024-11-03,Limerick,Electronics,Smart Home,437.75,4,0.15,112.27,2024-11,2024Q4,2024,0.2565
106101,2024-11-03,Dublin,Homeware,Bedding,513.3,2,0.1,155.82,2024-11,2024Q4,2024,0.3036
103587,2024-11-03,Dublin,Electronics,Laptops,2658.52,4,0.2,546.28,2024-11,2024Q4,2024,0.2055
100496,2024-11-03,Limerick,Homeware,Furniture,91.22,4,0.15,12.36,2024-11,2024Q4,2024,0.1355
100041,2024-11-03,Cork,Clothing,Kidswear,74.3,1,0.1,24.11,2024-11,2024Q4,2024,0.3245
104515,2024-11-03,Dublin,Grocery,Beverages,32.23,1,0.05,12.58,2024-11,2024Q4,2024,0.3903
100498,2024-11-03,Dublin,Clothing,Accessories,535.16,3,0.0,163.38,2024-11,2024Q4,2024,0.3053
102412,2024-11-03,Dublin,Clothing,Kidswear,104.81,2,0.2,14.01,2024-11,2024Q4,2024,0.1337
104752,2024-11-03,Dublin,Grocery,Dairy,142.55,4,0.05,43.59,2024-11,2024Q4,2024,0.3058
103192,2024-11-03,Dublin,Clothing,Womenswear,137.06,1,0.1,35.9,2024-11,2024Q4,2024,0.2619
101179,2024-11-03,Dublin,Homeware,Storage,132.92,2,0.2,26.07,2024-11,2024Q4,2024,0.1961
102376,2024-11-03,Dublin,Clothing,Footwear,281.46,2,0.0,85.72,2024-11,2024Q4,2024,0.3046
101532,2024-11-03,Galway,Homeware,Furniture,345.17,1,0.0,131.86,2024-11,2024Q4,2024,0.382
105900,2024-11-04,Cork,Grocery,Dairy,118.92,4,0.0,35.76,2024-11,2024Q4,2024,0.3007
106180,2024-11-04,Cork,Grocery,Fresh Produce,66.44,4,0.0,23.25,2024-11,2024Q4,2024,0.3499
101050,2024-11-04,Dublin,Grocery,Dairy,119.88,2,0.1,37.56,2024-11,2024Q4,2024,0.3133
103856,2024-11-04,Dublin,Clothing,Footwear,69.07,1,0.05,16.9,2024-11,2024Q4,2024,0.2447
100791,2024-11-04,Cork,Clothing,Menswear,27.16,1,0.1,9.22,2024-11,2024Q4,2024,0.3395
105044,2024-11-04,Galway,Clothing,Kidswear,62.45,1,0.15,15.3,2024-11,2024Q4,2024,0.245
100997,2024-11-05,Limerick,Clothing,Womenswear,53.15,1,0.1,16.92,2024-11,2024Q4,2024,0.3183
104861,2024-11-05,Dublin,Homeware,Bedding,484.06,2,0.0,204.65,2024-11,2024Q4,2024,0.4228
103098,2024-11-05,Dublin,Electronics,TVs,945.92,1,0.2,214.94,2024-11,2024Q4,2024,0.2272
100096,2024-11-05,Dublin,Clothing,Footwear,64.24,2,0.1,17.87,2024-11,2024Q4,2024,0.2782
103980,2024-11-05,Cork,Grocery,Snacks,45.62,2,0.05,11.12,2024-11,2024Q4,2024,0.2438
103148,2024-11-05,Limerick,Clothing,Womenswear,646.69,4,0.2,74.95,2024-11,2024Q4,2024,0.1159
103439,2024-11-05,Dublin,Clothing,Footwear,168.53,1,0.0,60.71,2024-11,2024Q4,2024,0.3602
104801,2024-11-05,Galway,Homeware,Kitchenware,256.98,2,0.15,52.52,2024-11,2024Q4,2024,0.2044
106055,2024-11-05,Dublin,Clothing,Accessories,137.38,1,0.0,53.28,2024-11,2024Q4,2024,0.3878
101955,2024-11-05,Cork,Electronics,Mobile Accessories,521.88,2,0.05,156.56,2024-11,2024Q4,2024,0.3
101365,2024-11-05,Dublin,Clothing,Footwear,248.74,3,0.15,61.18,2024-11,2024Q4,2024,0.246
103941,2024-11-05,Dublin,Homeware,Lighting,566.86,2,0.0,237.33,2024-11,2024Q4,2024,0.4187
104950,2024-11-05,Galway,Clothing,Womenswear,131.33,1,0.0,51.56,2024-11,2024Q4,2024,0.3926
101063,2024-11-06,Dublin,Homeware,Furniture,625.0,2,0.05,185.87,2024-11,2024Q4,2024,0.2974
105717,2024-11-06,Galway,Homeware,Bedding,143.68,3,0.05,28.91,2024-11,2024Q4,2024,0.2012
105023,2024-11-06,Dublin,Homeware,Lighting,337.2,2,0.0,112.27,2024-11,2024Q4,2024,0.3329
105495,2024-11-06,Cork,Grocery,Fresh Produce,37.33,1,0.05,8.52,2024-11,2024Q4,2024,0.2282
101224,2024-11-06,Dublin,Electronics,Mobile Accessories,813.37,2,0.15,102.45,2024-11,2024Q4,2024,0.126
100469,2024-11-06,Dublin,Homeware,Furniture,299.98,2,0.0,93.73,2024-11,2024Q4,2024,0.3125
103884,2024-11-06,Dublin,Homeware,Kitchenware,91.16,1,0.05,18.91,2024-11,2024Q4,2024,0.2074
103795,2024-11-06,Cork,Clothing,Footwear,88.11,3,0.0,24.3,2024-11,2024Q4,2024,0.2758
102804,2024-11-07,Dublin,Electronics,Laptops,956.82,1,0.0,413.96,2024-11,2024Q4,2024,0.4326
104703,2024-11-07,Dublin,Homeware,Bedding,1314.98,4,0.05,288.24,2024-11,2024Q4,2024,0.2192
101989,2024-11-07,Dublin,Clothing,Accessories,248.91,2,0.0,84.01,2024-11,2024Q4,2024,0.3375
102323,2024-11-07,Limerick,Grocery,Bakery,168.44,3,0.0,64.31,2024-11,2024Q4,2024,0.3818
104209,2024-11-07,Dublin,Electronics,Mobile Accessories,2763.27,4,0.0,747.68,2024-11,2024Q4,2024,0.2706
101028,2024-11-07,Dublin,Clothing,Womenswear,390.36,4,0.1,86.01,2024-11,2024Q4,2024,0.2203
102646,2024-11-07,Dublin,Electronics,Smart Home,316.58,1,0.0,86.91,2024-11,2024Q4,2024,0.2745
106369,2024-11-07,Cork,Homeware,Lighting,65.12,1,0.0,20.42,2024-11,2024Q4,2024,0.3136
105054,2024-11-07,Limerick,Grocery,Snacks,32.84,1,0.0,10.26,2024-11,2024Q4,2024,0.3124
103850,2024-11-08,Dublin,Homeware,Furniture,273.7,2,0.15,55.54,2024-11,2024Q4,2024,0.2029
106029,2024-11-08,Dublin,Grocery,Bakery,9.69,1,0.2,1.7,2024-11,2024Q4,2024,0.1754
100266,2024-11-08,Limerick,Electronics,Laptops,179.41,1,0.05,62.33,2024-11,2024Q4,2024,0.3474
104057,2024-11-08,Limerick,Clothing,Womenswear,68.59,3,0.0,24.78,2024-11,2024Q4,2024,0.3613
104800,2024-11-08,Dublin,Homeware,Furniture,250.69,1,0.0,112.05,2024-11,2024Q4,2024,0.447
101860,2024-11-08,Dublin,Electronics,Mobile Accessories,527.73,3,0.1,98.03,2024-11,2024Q4,2024,0.1858
103596,2024-11-08,Dublin,Grocery,Bakery,3.42,1,0.1,1.17,2024-11,2024Q4,2024,0.3421
106023,2024-11-08,Dublin,Homeware,Furniture,233.82,1,0.0,102.77,2024-11,2024Q4,2024,0.4395
102576,2024-11-08,Dublin,Electronics,Mobile Accessories,1040.99,1,0.1,327.94,2024-11,2024Q4,2024,0.315
103378,2024-11-08,Cork,Electronics,Mobile Accessories,133.33,2,0.0,54.92,2024-11,2024Q4,2024,0.4119
105765,2024-11-08,Galway,Homeware,Furniture,467.04,2,0.15,99.78,2024-11,2024Q4,2024,0.2136
101902,2024-11-08,Galway,Grocery,Bakery,10.54,3,0.0,4.28,2024-11,2024Q4,2024,0.4061
101996,2024-11-08,Galway,Homeware,Storage,511.14,2,0.0,144.82,2024-11,2024Q4,2024,0.2833
103577,2024-11-08,Galway,Grocery,Snacks,39.44,1,0.0,17.01,2024-11,2024Q4,2024,0.4313
102326,2024-11-09,Cork,Grocery,Snacks,12.31,3,0.0,4.27,2024-11,2024Q4,2024,0.3469
105755,2024-11-09,Cork,Grocery,Beverages,36.17,1,0.1,10.38,2024-11,2024Q4,2024,0.287
104476,2024-11-09,Galway,Grocery,Beverages,5.92,1,0.15,1.23,2024-11,2024Q4,2024,0.2078
101519,2024-11-09,Galway,Electronics,Smart Home,900.26,1,0.1,196.02,2024-11,2024Q4,2024,0.2177
101585,2024-11-09,Cork,Clothing,Womenswear,67.17,1,0.05,23.27,2024-11,2024Q4,2024,0.3464
104679,2024-11-09,Galway,Clothing,Menswear,201.62,2,0.15,53.87,2024-11,2024Q4,2024,0.2672
102949,2024-11-09,Galway,Clothing,Accessories,56.72,1,0.2,3.15,2024-11,2024Q4,2024,0.0555
102471,2024-11-10,Dublin,Clothing,Menswear,160.03,4,0.0,64.92,2024-11,2024Q4,2024,0.4057
100844,2024-11-10,Dublin,Electronics,TVs,1195.68,2,0.15,164.36,2024-11,2024Q4,2024,0.1375
105410,2024-11-10,Galway,Clothing,Accessories,24.63,1,0.0,10.62,2024-11,2024Q4,2024,0.4312
105852,2024-11-10,Galway,Grocery,Beverages,10.86,1,0.05,3.71,2024-11,2024Q4,2024,0.3416
102716,2024-11-10,Galway,Electronics,Headphones,401.93,1,0.15,60.43,2024-11,2024Q4,2024,0.1503
105870,2024-11-10,Galway,Grocery,Snacks,124.78,3,0.05,34.28,2024-11,2024Q4,2024,0.2747
100936,2024-11-10,Limerick,Grocery,Fresh Produce,31.69,1,0.0,6.59,2024-11,2024Q4,2024,0.208
102404,2024-11-10,Dublin,Grocery,Bakery,80.55,2,0.0,33.28,2024-11,2024Q4,2024,0.4132
104658,2024-11-10,Galway,Electronics,Headphones,559.08,2,0.0,159.16,2024-11,2024Q4,2024,0.2847
102672,2024-11-10,Dublin,Electronics,Mobile Accessories,1180.96,2,0.2,128.16,2024-11,2024Q4,2024,0.1085
104532,2024-11-10,Dublin,Clothing,Womenswear,151.95,2,0.2,28.54,2024-11,2024Q4,2024,0.1878
101908,2024-11-10,Dublin,Homeware,Storage,389.59,3,0.05,85.25,2024-11,2024Q4,2024,0.2188
100186,2024-11-11,Galway,Electronics,TVs,1350.8,3,0.2,75.09,2024-11,2024Q4,2024,0.0556
100546,2024-11-11,Galway,Grocery,Fresh Produce,17.25,1,0.05,3.87,2024-11,2024Q4,2024,0.2243
105618,2024-11-11,Dublin,Grocery,Snacks,62.44,1,0.0,19.61,2024-11,2024Q4,2024,0.3141
101686,2024-11-11,Dublin,Electronics,Smart Home,1539.13,2,0.15,232.82,2024-11,2024Q4,2024,0.1513
103037,2024-11-12,Dublin,Homeware,Furniture,260.29,3,0.15,42.66,2024-11,2024Q4,2024,0.1639
106328,2024-11-12,Galway,Grocery,Fresh Produce,24.33,1,0.0,8.88,2024-11,2024Q4,2024,0.365
100362,2024-11-12,Cork,Homeware,Furniture,836.86,2,0.0,251.04,2024-11,2024Q4,2024,0.3
103787,2024-11-12,Galway,Homeware,Lighting,184.21,2,0.0,52.54,2024-11,2024Q4,2024,0.2852
