OrderID,OrderDate,Store,Category,SubCategory,Sales,Quantity,Discount,Profit
103749,26/09/2024,Cork,Grocery,Bakery,82.47,3,0.2,16.39
106374,22-10-2024,Dublin,Electronics,Mobile Accessories,1650.48,4,0,566.5
102812,2025-07-09,Dublin,Electronics,TVs,987.48,4,0.05,251.74
100096,05/11/2024,Dublin,Clothing,Footwear,64.24,2,0.1,17.87
103654,13/07/2024,Dublin,Grocery,Snacks,123.82,3,0,51.67
100940,2025-08-18,Cork,Clothing,Womenswear,147.8,3,0.15,31.51
100483,11/05/2025,Galway,Grocery,Dairy,28.49,1,0.1,8.91
101028,2024-07-11,Dublin,Clothing,Womenswear,390.36,4,0.1,86.01
101573,2025-12-16,Cork,Homeware,Storage,387.18,2,0.15,67.07
102858,14/10/2025,Dublin,Grocery,Dairy,41.08,2,0.15,8.37
102625,18-12-2024,Cork,Homeware,Bedding,991.37,3,0.1,324.45
104132,30-05-2025,Cork,Electronics,Smart Home,544.47,2,0.05,145.26
101779,17-09-2024,Dublin,Grocery,Beverages,13.74,1,0.2,1.97
104289,2024-02-24,Limerick,Clothing,Womenswear,56.1,3,0,21.53
101260,15/08/2025,Galway,Electronics,Laptops,423.2,1,0.05,106.59
102165,29-07-2024,Cork,Grocery,Dairy,60.92,2,,27.13
105780,2025-04-10,Limerick,Electronics,TVs,721.7,2,0.2,150.22
101063,2024-06-11,Dublin,Homeware,Furniture,625.0,2,0.05,185.87
101786,2025-08-03,Dublin,Homeware,Storage,255.53,1,0.15,47.12
101642,2024-08-29,Limerick,Homeware,Kitchenware,98.5,1,0.05,28.75
101988,01/11/2024,Limerick,Electronics,Smart Home,539.2,2,0,160.16
105199,11-05-2025,Cork,Homeware,Lighting,176.15,1,0.1,58.26
101664,01-12-2024,Dublin,Homeware,Bedding,187.03,1,0.2,31.07
105604,2025-11-10,Cork,Homeware,Furniture,294.46,1,0.1,64.27
103753,2024-06-06,Cork,Electronics,Smart Home,290.72,2,0.2,53.66
104540,18-01-2024,Cork,Electronics,Mobile Accessories,783.37,3,0.05,251.05
103906,03/01/2025,Limerick,Clothing,Footwear,58.51,1,0.05,18.07
106138,31/01/2024,Dublin,Grocery,Beverages,27.48,2,0.15,7.95
101097,2024-07-03,Dublin,Grocery,Beverages,40.27,1,0,13.04
103956,23/11/2024,Limerick,Electronics,Mobile Accessories,1796.31,4,0.05,709.03
104864,20/12/2025,Limerick,Electronics,Smart Home,77.36,2,0,22.82
105276,12/08/2024,Galway,Grocery,Fresh Produce,30.41,1,0.2,5.1
104282,2025-11-26,Galway,Homeware,Storage,770.56,2,0.15,93.96
105711,28-09-2025,Dublin,Electronics,Mobile Accessories,832.14,2,0,295.48
103955,2025-07-16,Limerick,Clothing,Womenswear,40.29,1,0,15.53
101394,2024-10-09,Dublin,Clothing,Kidswear,30.18,1,0,7.81
100828,25/10/2024,Galway,Electronics,Laptops,1185.92,2,0.2,165.36
106403,20/10/2024,Dublin,Electronics,Laptops,823.95,2,0.15,222.6
106431,2024-09-18,Dublin,Electronics,Headphones,516.44,2,0.15,87.54
104099,2025-01-10,Dublin,Electronics,Smart Home,644.23,1,0,248.56
100114,14/09/2025,Dublin,Homeware,Furniture,439.42,2,0.1,91.21
100868,29/11/2024,Galway,Homeware,Storage,632.18,3,0.1,120.88
101813,18-12-2025,Galway,Electronics,TVs,537.25,1,0.1,111.6
103844,2024-06-17,Dublin,Electronics,TVs,660.66,1,0.15,128.19
104589,27-11-2024,Limerick,Grocery,Fresh Produce,99.25,2,0.2,17.18
105359,2025-04-18,Limerick,Electronics,Mobile Accessories,85.18,1,0,32.75
101785,2024-08-31,Cork,Electronics,Laptops,890.41,3,0.15,169.23
105937,31/03/2025,Limerick,Grocery,Bakery,90.62,4,0,30.49
101258,29-12-2024,Dublin,Clothing,Menswear,326.6,2,0,117.97
104217,2025-08-20,Dublin,Homeware,Storage,283.46,2,0,125.17
104226,2025-03-21,Limerick,Clothing,Accessories,41.96,1,0.2,6.3
100936,2024-10-11,Limerick,Grocery,Fresh Produce,31.69,1,,6.59
106302,09/10/2025,Dublin,Grocery,Beverages,114.23,3,0.2,
105107,2025-03-17,Galway,Grocery,Bakery,6.79,1,0,2.24
103664,14/06/2024,Cork,Electronics,Smart Home,215.26,2,0.15,38.3
103486,21-08-2024,Cork,Electronics,Smart Home,281.85,2,0.15,56.36
103624,2024-02-16,Dublin,Electronics,TVs,912.52,2,0.05,330.83
100872,13/06/2024,Limerick,Grocery,Snacks,37.34,1,0.15,9.28
102296,2025-06-23,Cork,Electronics,Mobile Accessories,58.07,1,0,25.26
102322,15-03-2024,Dublin,Clothing,Footwear,104.68,1,0,28.06
103817,21-08-2024,Limerick,Homeware,Furniture,386.66,2,0,156.08
100783,01-08-2025,Dublin,Homeware,Kitchenware,91.79,2,0.2,18.76
101440,01-04-2025,Cork,Grocery,Dairy,11.99,1,0.2,1.42
102697,09/10/2024,Galway,Homeware,Bedding,11.05,1,0.1,2.31
104738,18/06/2024,Dublin,Clothing,Menswear,47.1,2,0.1,12.19
104309,06-03-2025,Galway,Homeware,Bedding,370.96,2,0,165.57
101996,08-11-2024,Galway,Homeware,Storage,511.14,2,0,144.82
101963,2025-07-18,Dublin,Homeware,Bedding,252.91,1,0.15,48.64
100619,25/01/2024,Limerick,Clothing,Womenswear,211.82,2,0,61.86
105207,2024-12-24,Limerick,Homeware,Storage,122.05,2,0.2,21.42
104233,24-01-2024,Cork,Electronics,Smart Home,218.89,1,0.15,53.17
105104,2024-08-09,Cork,Electronics,TVs,223.98,3,0.1,50.11
102408,06-01-2024,Dublin,Clothing,Footwear,34.1,1,0.15,9.86
103935,03/02/2025,Dublin,Electronics,Headphones,286.57,1,0.05,99.79
104419,2024-01-08,Dublin,Electronics,Laptops,93.32,3,0.1,17.97
104953,25-09-2024,Limerick,Grocery,Beverages,29.78,1,0,
105666,18-07-2025,Limerick,Electronics,TVs,1089.6,3,0,367.16
100331,04-03-2024,Dublin,Electronics,Headphones,2035.91,4,0.1,544.0
100278,16-11-2024,Dublin,Grocery,Bakery,106.52,4,0.2,8.0
101295,2025-06-19,Dublin,Clothing,Footwear,95.38,1,0,32.11
105677,08/08/2025,Cork,Grocery,Snacks,2.56,1,0.15,0.29
105452,2024-12-17,Cork,Homeware,Kitchenware,73.58,4,0.2,13.25
101090,17/03/2025,Cork,Grocery,Fresh Produce,22.58,1,0,6.05
103860,15-11-2024,Dublin,Electronics,Smart Home,684.6,1,0.1,230.47
102055,2024-04-25,Limerick,Grocery,Bakery,77.33,3,0.2,12.85
101720,2025-02-07,Cork,Homeware,Kitchenware,112.44,1,0.1,33.94
105706,02-11-2024,Dublin,Electronics,Smart Home,750.53,3,0,312.25
106160,01/02/2024,Limerick,Homeware,Furniture,245.28,4,0,70.95
102726,16/08/2025,Dublin,Electronics,TVs,1236.6,2,0.1,351.08
102014,17-04-2025,Dublin,Grocery,Dairy,22.38,1,0,6.28
102421,23/05/2024,Dublin,Grocery,Dairy,11.38,1,0,2.89
103701,01-12-2025,Limerick,Electronics,TVs,490.5,2,0.05,125.09
106071,01/01/2025,Cork,Homeware,Lighting,462.04,4,0,154.28
106423,2025-02-20,Dublin,Grocery,Snacks,131.76,3,0.15,38.75
102308,14/09/2025,Dublin,Clothing,Kidswear,459.22,4,0,176.5
105735,2024-07-26,Dublin,Homeware,Bedding,342.98,4,0,95.78
105097,2024-04-12,Cork,Electronics,Smart Home,391.16,4,0,106.74
104992,30/03/2024,Cork,Grocery,Beverages,106.2,3,0,35.96
102441,2024-12-09,Dublin,Electronics,Smart Home,1281.59,2,0.15,336.92
105138,2025-07-25,Galway,Grocery,Bakery,39.23,1,0,10.83
104862,21/12/2025,Galway,Clothing,Womenswear,40.26,1,0,11.67
103093,18-05-2024,Cork,Clothing,Accessories,213.5,2,0,94.98
104251,15/11/2024,Dublin,Electronics,Mobile Accessories,1755.77,2,0,645.98
106046,23/02/2024,Dublin,Clothing,Kidswear,204.15,2,0.05,55.25
105626,2024-11-18,Dublin,Homeware,Furniture,357.92,1,0,137.82
104203,2025-07-26,Cork,Electronics,TVs,984.6,3,0,267.41
105300,28/07/2025,Galway,Homeware,Kitchenware,250.66,1,0,80.66
102655,02-07-2024,Dublin,Electronics,Headphones,48.28,1,0,18.02
103284,27/09/2024,Galway,Clothing,Footwear,51.12,1,0.2,6.82
101504,23/05/2025,Cork,Grocery,Fresh Produce,16.95,1,0.15,4.53
106007,20-08-2025,Cork,Clothing,Footwear,129.61,2,0.2,24.97
102872,12/05/2025,Galway,Electronics,TVs,81.96,1,0.2,4.47
100415,23-10-2025,Cork,Grocery,Bakery,35.87,1,0,10.88
101983,20-06-2024,Dublin,Electronics,Mobile Accessories,206.54,1,0.1,67.02
105238,2025-11-24,Cork,Clothing,Kidswear,33.95,1,0.15,7.61
102058,2025-08-28,Galway,Grocery,Fresh Produce,19.95,1,0,7.5
104228,2025-07-22,Galway,Homeware,Bedding,260.28,4,0,87.75
102534,18/03/2024,Galway,Homeware,Storage,427.98,2,0,161.62
101091,28-08-2025,Dublin,Electronics,Mobile Accessories,935.7,2,0.05,212.26
104359,04/09/2025,Dublin,Homeware,Kitchenware,105.06,2,0,
100436,09/05/2025,Dublin,Clothing,Kidswear,273.03,2,0,80.59
104178,01/12/2024,Dublin,Grocery,Snacks,24.76,2,0,11.1
103117,28/11/2024,Limerick,Homeware,Furniture,237.47,1,0.15,58.21
101020,11/01/2024,Dublin,Grocery,Snacks,12.19,1,0,3.72
106369,2024-07-11,Cork,Homeware,Lighting,65.12,1,0,20.42
102099,29-03-2024,Dublin,Homeware,Bedding,339.54,1,0.1,68.93
101547,2025-11-09,Dublin,Clothing,Kidswear,91.75,1,0,33.34
106209,19-12-2025,Galway,Clothing,Footwear,51.7,1,0,21.3
100434,14/08/2025,Cork,Electronics,Smart Home,608.81,3,0.2,113.74
103114,2024-01-10,Galway,Clothing,Menswear,38.73,1,0.1,10.3
103738,11/11/2025,Limerick,Electronics,Headphones,608.87,1,0.1,120.3
103790,08/08/2024,Cork,Electronics,Laptops,211.7,1,0.15,21.44
105177,23/04/2025,Galway,Grocery,Dairy,20.54,1,0,5.81
102664,11/09/2025,Limerick,Clothing,Kidswear,44.6,1,0.1,14.75
101428,26/08/2025,Limerick,Electronics,Smart Home,1080.57,2,0,410.29
104209,2024-07-11,Dublin,Electronics,Mobile Accessories,2763.27,4,0,747.68
101230,2024-09-07,Dublin,Clothing,Womenswear,28.77,2,0,9.77
101328,12-02-2024,Dublin,Electronics,Mobile Accessories,2009.83,3,0.1,485.26
100039,19-12-2024,Galway,Grocery,Snacks,70.11,2,0,26.15
103605,2025-03-15,Dublin,Electronics,Laptops,947.07,2,0,322.93
104669,2025-07-15,Cork,Electronics,TVs,322.1,2,0,124.49
104799,2024-12-09,Galway,Electronics,Laptops,128.35,1,0.2,9.93
103415,2024-12-23,Dublin,Homeware,Kitchenware,446.03,1,0,124.82
103564,22/06/2025,Cork,Grocery,Fresh Produce,17.36,4,0.05,6.46
102129,2025-09-26,Galway,Homeware,Storage,256.41,1,0.15,38.53
103063,24/07/2025,Limerick,Electronics,Smart Home,285.12,1,0.15,35.24
104676,31-05-2024,Galway,Homeware,Kitchenware,446.84,2,0.05,134.26
106217,2025-12-25,Limerick,Homeware,Furniture,1341.14,4,0.05,293.05
104150,06-02-2024,Dublin,Electronics,Mobile Accessories,671.44,2,0.1,226.68
102270,2025-11-28,Dublin,Clothing,Footwear,606.13,4,0.15,93.18
105864,23/01/2024,Limerick,Clothing,Accessories,137.64,2,0,36.37
102959,31-07-2024,Dublin,Electronics,TVs,119.25,2,0,52.9
103298,23-12-2025,Limerick,Homeware,Furniture,93.24,4,0,29.49
104488,09/06/2025,Cork,Electronics,Mobile Accessories,989.52,4,0,250.93
100833,06-06-2024,Cork,Homeware,Bedding,651.54,3,0.1,199.87
101946,03/01/2025,Cork,Homeware,Storage,526.0,2,0,153.74
101757,23-09-2024,Dublin,Electronics,Smart Home,377.71,1,0,125.09
104294,2025-11-06,Dublin,Clothing,Womenswear,381.09,3,0,129.35
104742,2025-08-14,Cork,Clothing,Footwear,181.13,2,0,47.61
101879,20/11/2024,Limerick,Homeware,Kitchenware,395.67,2,0,126.0
100630,2024-11-09,Dublin,Grocery,Bakery,32.84,1,0.2,2.66
104565,18-07-2024,Cork,Homeware,Storage,1167.6,4,0.1,236.75
104141,24/11/2024,Cork,Grocery,Bakery,67.49,3,0,23.75
103954,2024-05-31,Dublin,Clothing,Womenswear,147.71,2,0,56.28
104322,16-10-2025,Cork,Clothing,Menswear,78.08,4,0.05,20.54
105205,19/07/2024,Galway,Homeware,Storage,415.38,3,0,120.2
106204,09/05/2024,Cork,Homeware,Bedding,37.45,1,0.05,11.45
104076,28-04-2024,Cork,Clothing,Accessories,144.2,2,0,46.31
101452,22/12/2024,Limerick,Homeware,Furniture,448.34,2,0,178.09
100349,01/11/2024,Galway,Clothing,Menswear,63.92,1,0.15,15.02
103216,04/06/2025,Galway,Homeware,Kitchenware,134.47,1,0,57.42
102736,2025-11-09,Cork,Homeware,Bedding,227.37,1,0.15,43.81
103260,07-05-2025,Cork,Grocery,Snacks,7.08,1,0.15,1.0
103889,30/09/2025,Dublin,Electronics,Mobile Accessories,395.48,2,0.1,85.0
104985,25-07-2025,Dublin,Electronics,Laptops,703.75,1,0,207.34
104337,02/05/2025,Limerick,Homeware,Storage,119.92,1,0.15,27.65
100662,26-11-2025,Dublin,Electronics,Smart Home,1433.09,2,0.05,423.43
105121,2025-12-31,Galway,Clothing,Footwear,441.06,4,0,119.79
105943,24/05/2024,Dublin,Grocery,Fresh Produce,9.52,1,0,3.04
105265,26/03/2024,Cork,Electronics,Headphones,62.57,1,0,23.94
100169,12-01-2025,Cork,Homeware,Storage,266.43,1,0,98.68
105814,2025-09-09,Cork,Electronics,TVs,519.02,2,0.15,149.8
102379,11-04-2024,Dublin,Grocery,Beverages,62.95,2,0.15,7.69
101490,2025-03-03,Galway,Homeware,Lighting,168.65,1,0,75.87
103932,2024-03-14,Dublin,Clothing,Menswear,128.17,3,0.15,18.23
103641,2024-02-11,Dublin,Homeware,Furniture,120.78,1,0,42.33
105086,10/05/2025,Dublin,Clothing,Kidswear,139.38,4,0,38.87
104658,10-11-2024,Galway,Electronics,Headphones,559.08,2,0,159.16
102236,01/09/2025,Dublin,Homeware,Furniture,245.78,2,0.15,33.36
101776,12-02-2024,Dublin,Homeware,Kitchenware,561.75,4,0,216.27
104147,2024-10-19,Dublin,Grocery,Fresh Produce,9.54,2,0.1,1.75
101110,26-09-2024,Galway,Clothing,Menswear,22.16,1,0.2,3.63
100388,28-10-2024,Cork,Homeware,Bedding,389.1,3,0.15,76.86
104584,21-10-2024,Cork,Clothing,Kidswear,59.3,1,0,15.49
101556,16/02/2024,Limerick,Grocery,Snacks,74.02,2,0,
101644,2025-04-03,Limerick,Grocery,Snacks,85.1,3,0,29.4
100710,06/07/2024,Dublin,Grocery,Bakery,66.31,2,0,16.64
104084,13/07/2024,Dublin,Homeware,Lighting,458.37,2,0,193.07
104472,04-04-2024,Galway,Clothing,Footwear,31.02,2,0,11.44
105132,20-02-2024,Limerick,Homeware,Furniture,37.2,1,0.2,8.05
101796,28/09/2025,Dublin,Clothing,Accessories,68.33,1,0.1,20.72
102433,2024-07-24,Dublin,Grocery,Beverages,26.48,1,0,10.81
101768,2024-05-18,Limerick,Clothing,Kidswear,310.53,3,0.2,51.24
103439,05/11/2024,Dublin,Clothing,Footwear,168.53,1,0,60.71
103992,2025-07-21,Cork,Homeware,Lighting,66.8,4,0.1,15.06
102370,26/09/2024,Dublin,Clothing,Accessories,113.55,1,0.2,5.91
100450,2024-04-19,Dublin,Electronics,Smart Home,1879.74,4,0.2,266.37
101875,15/12/2025,Limerick,Grocery,Dairy,61.91,1,0.1,20.58
101659,2024-08-14,Limerick,Homeware,Furniture,556.31,4,0.15,125.72
102885,16-08-2024,Galway,Electronics,TVs,556.65,4,0.05,155.45
102456,07-07-2025,Dublin,Electronics,Headphones,672.0,1,0.1,196.53
100369,01-04-2024,Limerick,Clothing,Womenswear,457.36,4,0.1,153.21
101588,25/03/2024,Cork,Electronics,Smart Home,342.0,3,0.05,126.08
101723,2025-07-19,Dublin,Grocery,Dairy,2.44,1,0.15,0.25
104320,05-04-2024,Limerick,Electronics,TVs,635.87,1,0.05,153.93
104143,2024-10-05,Limerick,Electronics,Mobile Accessories,82.98,2,0,21.54
103667,2025-10-28,Dublin,Homeware,Furniture,343.23,2,0,91.48
100869,02-05-2025,Limerick,Electronics,Smart Home,208.66,1,0.15,56.62
103927,2025-02-06,Limerick,Clothing,Accessories,373.8,4,0.15,91.73
106163,08-10-2025,Dublin,Grocery,Fresh Produce,31.12,1,0.2,4.84
100326,2025-03-17,Limerick,Homeware,Storage,268.03,1,0,115.19
104362,28/02/2025,Dublin,Grocery,Fresh Produce,18.95,1,0.2,3.02
104474,21/07/2024,Dublin,Clothing,Womenswear,192.92,4,,47.62
105823,31-01-2025,Dublin,Homeware,Bedding,591.47,2,0.2,88.62
102382,22/08/2025,Dublin,Homeware,Kitchenware,167.91,1,0.05,54.5
103017,26/02/2024,Limerick,Homeware,Bedding,474.48,3,0.05,147.61
102915,17-08-2025,Cork,Clothing,Menswear,64.33,1,0,21.12
103478,06-02-2024,Cork,Clothing,Footwear,120.82,2,0.2,17.5
104703,07/11/2024,Dublin,Homeware,Bedding,1314.98,4,0.05,288.24
102075,03-07-2025,Cork,Electronics,Laptops,581.23,2,0.05,117.02
104393,2025-02-22,Galway,Clothing,Footwear,74.18,2,0.2,13.27
100705,23-02-2024,Dublin,Homeware,Lighting,628.8,2,0.15,67.0
106214,2024-06-15,Dublin,Homeware,Kitchenware,137.11,1,0.05,49.89
100795,15-02-2024,Dublin,Grocery,Dairy,64.03,3,0.2,11.43
104116,2025-10-23,Cork,Grocery,Dairy,89.94,3,0,39.84
100667,16-06-2025,Galway,Clothing,Womenswear,81.76,2,0.05,24.45
103394,17-05-2024,Galway,Homeware,Kitchenware,40.5,1,0.05,10.96
101630,2024-12-18,Dublin,Electronics,Smart Home,3079.09,4,0.05,663.34
105582,2025-09-04,Galway,Clothing,Kidswear,239.28,4,0.05,80.66
101245,24/12/2025,Cork,Grocery,Dairy,33.98,1,0,14.91
103735,20/06/2025,Dublin,Clothing,Kidswear,241.2,2,0,72.45
100768,25/11/2025,Dublin,Grocery,Bakery,4.88,1,0,1.82
106051,2025-11-21,Cork,Electronics,Smart Home,341.75,1,0.1,63.81
105911,02/12/2024,Cork,Electronics,Mobile Accessories,407.55,4,0.1,67.38
103609,21/07/2024,Cork,Clothing,Accessories,337.77,3,0.15,81.47
104399,24/02/2024,Dublin,Grocery,Fresh Produce,13.73,2,0.15,2.82
103002,2024-05-01,Dublin,Clothing,Womenswear,129.03,3,0,53.2
102598,09/06/2024,Galway,Clothing,Footwear,63.87,3,0,24.64
101908,10-11-2024,Dublin,Homeware,Storage,389.59,3,0.05,85.25
100058,20/06/2024,Cork,Electronics,Laptops,345.37,1,0.1,119.11
102877,12/02/2024,Dublin,Electronics,Mobile Accessories,1395.35,3,0.05,418.33
106230,2025-12-19,Dublin,Grocery,Beverages,45.5,1,,17.69
102021,24/08/2025,Cork,Grocery,Snacks,44.05,2,0,11.26
106142,2025-09-09,Dublin,Clothing,Menswear,57.34,1,0.05,17.78
103167,2024-12-29,Galway,Homeware,Storage,107.73,1,0.2,8.99
104588,2025-05-28,Galway,Clothing,Kidswear,115.25,1,0.15,26.34
100297,2024-09-08,Dublin,Clothing,Menswear,39.21,1,0.15,
100435,2025-08-22,Dublin,Clothing,Accessories,47.85,1,0.15,10.55
103810,2024-10-07,Dublin,Homeware,Storage,202.34,1,0,61.0
100334,09-05-2024,Dublin,Electronics,Smart Home,695.52,4,0.15,188.09
102008,2024-02-27,Dublin,Homeware,Lighting,54.1,1,0,14.28
103279,08-01-2024,Dublin,Grocery,Beverages,31.92,1,0.2,1.82
102863,2024-03-03,Galway,Clothing,Kidswear,98.88,1,0.1,30.17
101306,04/10/2025,Cork,Clothing,Kidswear,87.16,1,0.2,7.81
105712,22/08/2024,Dublin,Electronics,Smart Home,253.28,1,0,91.81
105771,05-05-2024,Cork,Clothing,Accessories,105.77,1,0,39.72
101041,24/05/2025,Dublin,Clothing,Kidswear,35.78,1,0,9.51
104668,08-01-2024,Cork,Grocery,Fresh Produce,22.74,1,0,6.53
104960,2025-01-18,Dublin,Grocery,Dairy,3.55,1,0.2,0.52
103066,19/11/2024,Galway,Grocery,Snacks,102.44,3,0.1,25.08
105435,2024-05-01,Cork,Clothing,Kidswear,119.44,2,0.2,19.42
104916,2024-04-04,Galway,Electronics,Smart Home,881.44,2,0,227.13
101980,07-06-2024,Galway,Homeware,Bedding,813.06,3,0.1,259.8
106270,15/10/2025,Limerick,Clothing,Kidswear,461.12,4,0.15,69.75
102546,2024-01-04,Galway,Grocery,Dairy,38.75,1,0.1,8.57
105758,07-05-2025,Limerick,Clothing,Accessories,81.34,2,0.05,26.46
101957,16-11-2024,Dublin,Clothing,Footwear,177.89,3,0,65.92
102105,2025-12-21,Galway,Grocery,Snacks,213.92,4,0,84.45
100446,2025-04-16,Limerick,Electronics,Smart Home,97.67,1,0.05,26.69
103208,2025-07-03,Dublin,Grocery,Dairy,87.45,2,0.2,18.29
100188,17-11-2024,Dublin,Clothing,Womenswear,347.5,4,0.1,57.65
102166,2025-03-21,Dublin,Electronics,Smart Home,566.5,1,0.2,94.86
101179,03-11-2024,Dublin,Homeware,Storage,132.92,2,0.2,26.07
100546,11/11/2024,Galway,Grocery,Fresh Produce,17.25,1,0.05,3.87
101926,2024-06-26,Dublin,Clothing,Menswear,70.89,1,0.2,10.37
100138,08-03-2024,Dublin,Clothing,Kidswear,166.61,4,0.15,17.85
101219,2024-05-29,Galway,Electronics,Laptops,762.12,3,0,321.32
104805,2025-01-24,Cork,Clothing,Footwear,58.56,2,0.05,17.5
102751,19-02-2024,Cork,Homeware,Lighting,1113.2,4,0.2,211.75
103202,15-10-2025,Cork,Electronics,Headphones,284.56,1,0,110.19
103725,2024-04-29,Limerick,Electronics,Laptops,154.41,1,0.05,31.37
104583,22-05-2024,Dublin,Grocery,Snacks,4.51,1,0.2,0.26
102120,2025-10-25,Dublin,Clothing,Accessories,51.53,1,0,16.71
105382,03/09/2024,Dublin,Electronics,Mobile Accessories,466.69,2,0.15,94.72
101764,2025-04-07,Cork,Clothing,Footwear,42.79,1,0.2,7.99
101196,10-10-2025,Cork,Grocery,Beverages,116.79,3,0.1,35.17
102902,10-08-2024,Cork,Clothing,Accessories,237.9,4,0,83.94
104647,13-05-2024,Galway,Grocery,Beverages,35.91,1,0.2,8.18
102911,2025-03-31,Limerick,Electronics,Mobile Accessories,219.89,1,0.1,61.08
102551,05-08-2024,Galway,Homeware,Kitchenware,441.98,2,0.05,94.6
100596,06-12-2025,Dublin,Electronics,Smart Home,780.17,1,0,320.95
105999,2025-08-19,Dublin,Grocery,Bakery,50.61,2,0.15,7.57
102710,04/09/2024,Limerick,Electronics,TVs,484.69,1,0,211.97
104516,2025-10-21,Dublin,Clothing,Accessories,155.34,2,0,67.65
100899,20/03/2025,Dublin,Homeware,Kitchenware,203.18,2,0,63.64
106183,2025-08-28,Cork,Clothing,Kidswear,231.31,3,0,93.63
104196,2024-04-02,Dublin,Homeware,Furniture,1053.63,4,0,461.32
101721,02-02-2024,Dublin,Grocery,Snacks,20.42,1,0,5.25
100832,19-01-2024,Cork,Homeware,Furniture,138.0,3,0.05,50.55
100319,31-12-2024,Dublin,Homeware,Lighting,478.07,3,,202.96
101582,2025-02-20,Dublin,Clothing,Accessories,238.9,2,0.05,66.03
101531,2024-12-14,Dublin,Electronics,Mobile Accessories,575.64,2,0.2,94.91
105324,2025-05-05,Dublin,Homeware,Bedding,479.64,2,0,139.83
105875,2024-12-27,Dublin,Grocery,Fresh Produce,55.56,1,0,17.91
104119,08-02-2024,Dublin,Clothing,Kidswear,118.59,1,0.1,30.55
100672,2024-01-28,Galway,Grocery,Snacks,5.7,1,0,2.1
104324,13-10-2024,Limerick,Electronics,Mobile Accessories,828.84,2,0.05,213.56
105637,09/12/2025,Dublin,Clothing,Accessories,563.13,3,0,183.81
100920,01/12/2025,Dublin,Grocery,Snacks,188.85,3,0,68.58
106329,2024-10-21,Galway,Clothing,Menswear,13.95,1,0,5.05
101192,21-11-2025,Dublin,Electronics,Mobile Accessories,2983.15,3,0.1,890.27
105152,20-10-2024,Cork,Grocery,Dairy,27.38,2,0,8.71
105039,20-09-2025,Dublin,Electronics,Headphones,465.43,4,0,138.57
105960,12-03-2024,Cork,Homeware,Kitchenware,61.48,1,0,26.24
105846,04-03-2024,Dublin,Clothing,Menswear,87.23,1,0.05,33.37
101568,2025-09-17,Galway,Clothing,Kidswear,86.72,2,0,22.96
102301,2024-07-09,Limerick,Clothing,Footwear,97.74,1,0.1,29.02
103485,2025-03-09,Galway,Clothing,Kidswear,301.12,4,0.15,86.73
104097,04-09-2025,Cork,Homeware,Storage,21.8,2,0.15,5.33
106370,30/04/2025,Dublin,Clothing,Footwear,338.72,3,0,131.7
102984,16/07/2025,Cork,Grocery,Dairy,23.68,1,0.2,2.34
104375,25-10-2025,Dublin,Clothing,Kidswear,39.61,4,0.2,9.76
103140,2024-10-17,Cork,Grocery,Snacks,17.39,1,0.15,2.65
100882,25-11-2025,Cork,Grocery,Snacks,47.21,2,0.15,11.49
104943,2024-06-15,Dublin,Homeware,Bedding,123.1,1,0,36.54
105270,08-03-2024,Galway,Homeware,Kitchenware,1198.0,4,0,428.66
103427,11-04-2024,Galway,Clothing,Accessories,27.09,1,0.15,6.34
103113,20-05-2024,Limerick,Homeware,Bedding,210.11,1,0,73.83
105573,2025-09-25,Galway,Homeware,Bedding,298.39,1,0,123.24
105502,2024-12-28,Galway,Electronics,Mobile Accessories,1991.72,3,0,667.42
102101,2024-09-21,Dublin,Electronics,Mobile Accessories,499.59,1,0.05,157.97
101497,2025-02-19,Galway,Homeware,Lighting,147.22,1,0,38.64
102769,15-10-2025,Dublin,Electronics,Mobile Accessories,41.86,1,0,15.48
105011,2025-02-06,Dublin,Grocery,Snacks,74.93,4,0,27.24
104161,11-10-2024,Limerick,Grocery,Dairy,27.24,2,0,10.11
101811,03/11/2025,Dublin,Homeware,Lighting,53.85,1,0.15,12.25
105549,11/07/2025,Dublin,Electronics,Laptops,1117.98,2,0.05,425.17
104591,14/12/2024,Galway,Homeware,Furniture,389.12,2,0,164.5
101234,2025-09-21,Galway,Electronics,Mobile Accessories,993.2,2,0,349.09
101016,24-06-2024,Cork,Clothing,Womenswear,72.56,1,0,23.31
102047,14-04-2024,Dublin,Grocery,Beverages,44.21,2,0.2,5.93
102183,22/11/2025,Dublin,Electronics,TVs,221.71,1,0,65.55
100728,2024-01-28,Dublin,Homeware,Bedding,470.51,3,0.2,43.29
103343,11-09-2024,Galway,Grocery,Bakery,60.18,2,0,23.48
101612,18/06/2024,Dublin,Clothing,Accessories,165.92,2,0.2,15.58
104390,18-05-2025,Dublin,Electronics,Headphones,615.78,2,0.1,211.07
102665,13/04/2025,Dublin,Homeware,Kitchenware,48.09,2,0.2,6.36
102102,26-01-2024,Dublin,Electronics,Mobile Accessories,198.8,1,0.05,50.93
104391,26-04-2024,Cork,Homeware,Bedding,457.98,2,0.15,100.2
101657,2025-02-04,Galway,Homeware,Bedding,336.78,2,0,128.64
105026,2025-09-01,Dublin,Electronics,Headphones,1273.79,2,0,400.14
105792,2025-10-28,Cork,Homeware,Bedding,56.78,1,0.2,4.57
100115,09-04-2025,Cork,Clothing,Menswear,96.83,1,0.2,11.53
103443,2025-12-27,Galway,Grocery,Bakery,43.43,3,0,12.55
